p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대
2,2,,,,2,1,2,2,1,2,2,6334,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6335,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6336,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6337,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6338,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6339,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6340,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6341,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6342,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6343,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6344,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6345,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6346,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6347,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6348,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6349,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6350,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6351,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6352,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6353,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6354,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6355,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6356,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6357,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6358,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6359,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6360,gemini,2025,여성,6
4,1,1.0,1.0,1.0,1,1,2,1,1,2,1,6361,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6362,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6363,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6364,gemini,2025,여성,6
2,2,,,,1,1,1,2,1,2,2,6365,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6366,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6367,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6368,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6369,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6370,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6371,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6372,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6373,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6374,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6375,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6376,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6377,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6378,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6379,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6380,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6381,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6382,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6383,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6384,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6385,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6386,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6387,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6388,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6389,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6390,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6391,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6392,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6393,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6394,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6395,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6396,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6397,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6398,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6399,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6400,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6401,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6402,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6403,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6404,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6405,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6406,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6407,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6408,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6409,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6410,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6411,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6412,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6413,gemini,2025,여성,6
2,1,1.0,4.0,2.0,2,1,2,1,1,2,2,6414,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6415,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6416,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6417,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6418,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6419,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6420,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6421,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6422,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6423,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6424,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6425,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,6426,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6427,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6428,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6429,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6430,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6431,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6432,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,1,1,1,2,1,6433,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6434,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6435,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6436,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6437,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6438,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6439,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6440,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6441,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6442,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6443,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,6444,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6445,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6446,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6447,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6448,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6449,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6450,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6451,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6452,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6453,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6454,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6455,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6456,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6457,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6458,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6459,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6460,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6461,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6462,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6463,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6464,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6465,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6466,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6467,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6468,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6469,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6470,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6471,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,6472,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6473,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6474,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6475,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6476,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6477,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6478,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6479,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6480,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6481,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6482,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6483,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6484,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6485,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6486,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6487,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6488,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6489,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6490,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6491,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6492,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6493,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6494,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6495,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6496,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6497,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6498,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6499,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6500,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6501,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6502,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6503,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6504,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6505,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6506,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6507,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6508,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6509,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6510,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6511,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6512,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6513,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6514,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6515,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6516,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6517,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6518,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6519,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6520,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6521,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6522,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6523,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6524,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6525,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6526,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6527,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,1,6528,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6529,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6530,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6531,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6532,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6533,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6534,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6535,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6536,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6537,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6538,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6539,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6540,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6541,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6542,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6543,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6544,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6545,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6546,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,1,1,1,2,1,6547,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6548,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6549,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6550,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6551,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6552,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6553,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6554,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6555,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6556,gemini,2025,여성,6
3,1,1.0,1.0,2.0,2,1,2,2,1,2,2,6557,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6558,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6559,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6560,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6561,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6562,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6563,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6564,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6565,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6566,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6567,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,2,6568,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6569,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6570,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6571,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6572,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6573,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6574,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6575,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6576,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6577,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6578,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6579,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6580,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6581,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6582,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6583,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,2,6584,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6585,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6586,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6587,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6588,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6589,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6590,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6591,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6592,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6593,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6594,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6595,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6596,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6597,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6598,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6599,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6600,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6601,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6602,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6603,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,1,6604,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6605,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6606,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6607,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6608,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6609,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6610,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6611,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6612,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6613,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6614,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6615,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6616,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6617,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6618,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6619,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6620,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6621,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6622,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6623,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6624,gemini,2025,여성,6
1,2,,,,2,1,2,2,1,2,2,6625,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6626,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6627,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6628,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6629,gemini,2025,여성,6
2,2,,,,1,1,1,2,1,2,2,6630,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,1,6631,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,2,6632,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6633,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6634,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6635,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6636,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6637,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6638,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6639,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6640,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6641,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6642,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6643,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6644,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6645,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6646,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6647,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6648,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6649,gemini,2025,여성,6
2,2,,,,2,1,1,2,1,2,2,6650,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6651,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6652,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6653,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6654,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6655,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6656,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6657,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6658,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6659,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6660,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6661,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6662,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6663,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6664,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6665,gemini,2025,여성,6
2,2,,,,2,1,2,1,1,2,2,6666,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6667,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6668,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6669,gemini,2025,여성,6
2,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6670,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6671,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6672,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6673,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6674,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6675,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6676,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6677,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6678,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,2,1,2,1,6679,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6680,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6681,gemini,2025,여성,6
3,1,1.0,4.0,2.0,1,1,2,2,1,2,2,6682,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6683,gemini,2025,여성,6
3,1,1.0,1.0,2.0,1,1,2,1,1,2,1,6684,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6685,gemini,2025,여성,6
2,2,,,,1,1,2,1,1,2,2,6686,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6687,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6688,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6689,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6690,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6691,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6692,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6693,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6694,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6695,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,1,6696,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6697,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6698,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6699,gemini,2025,여성,6
2,1,1.0,4.0,2.0,1,1,2,1,1,2,1,6700,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6701,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6702,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6703,gemini,2025,여성,6
2,2,,,,1,1,2,2,1,2,2,6704,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6705,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6706,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6707,gemini,2025,여성,6
2,2,,,,2,1,2,2,1,2,2,6708,gemini,2025,여성,6
