p__d31001,p__d31002,p__d31003,p__d31005,p__d31007,p__m01001,p__m01002,p__m01003,p__m01004,p__m01005,p__m01006,p__m01007,p__m01008,p__m01009,p__m01010,p__m01011,p__m01012,p__m01013,p__m01014,p__m01015,p__m01016,p__m01017,p__m01018,p__m01019,p__m01020,p__m01021,p__m01022,p__m01023,p__m01024,p__d26001,p__d26075,p__d26092,p__d11001,p__d22001,p__d28001,p__d29001,_idx,_model,_wave,성별,연령대,_error
3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5744,exaone,2024,여성,4,
3.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5745,exaone,2024,여성,4,
2.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5746,exaone,2024,여성,4,
3.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5747,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5748,exaone,2024,여성,4,
3.0,1.0,1.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5749,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5750,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5751,exaone,2024,여성,4,
3.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5752,exaone,2024,여성,4,
3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5753,exaone,2024,여성,4,
2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5754,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5755,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5756,exaone,2024,여성,4,
2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5757,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5758,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5759,exaone,2024,여성,4,
3.0,1.0,10.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5760,exaone,2024,여성,4,
3.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5761,exaone,2024,여성,4,
2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5762,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5763,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5764,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5765,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5766,exaone,2024,여성,4,
3.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5767,exaone,2024,여성,4,
3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5768,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5769,exaone,2024,여성,5,
3.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5770,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5771,exaone,2024,여성,5,
3.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5772,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5773,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5774,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5775,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5776,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5777,exaone,2024,여성,5,
2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5778,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5779,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5780,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5781,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5782,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5783,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5784,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5785,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5786,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5787,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5788,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5789,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5790,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5791,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5792,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5793,exaone,2024,여성,5,
2.0,2.0,,,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5794,exaone,2024,여성,5,
2.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5795,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5796,exaone,2024,여성,5,
3.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5797,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5798,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5799,exaone,2024,여성,5,
3.0,1.0,6.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5800,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5801,exaone,2024,여성,5,
3.0,1.0,7.0,1.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5802,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5803,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5804,exaone,2024,여성,5,
2.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5805,exaone,2024,여성,5,
2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5806,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5807,exaone,2024,여성,5,
3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5808,exaone,2024,여성,5,
3.0,2.0,,,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5809,exaone,2024,여성,5,
2.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5810,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5811,exaone,2024,여성,5,
2.0,1.0,6.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5812,exaone,2024,여성,5,
2.0,1.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5813,exaone,2024,여성,5,
2.0,1.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5814,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5815,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5816,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5817,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5818,exaone,2024,여성,5,
2.0,2.0,,,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5819,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5820,exaone,2024,여성,5,
2.0,2.0,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5821,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5822,exaone,2024,여성,5,
3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5823,exaone,2024,여성,5,
2.0,2.0,,,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5824,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5825,exaone,2024,여성,5,
3.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5826,exaone,2024,여성,5,
3.0,1.0,10.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5827,exaone,2024,여성,5,
2.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5828,exaone,2024,여성,5,
2.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5829,exaone,2024,여성,5,
