p__m01016,p__m01004,p__d29001,p__d31002,p__m01005,p__m01022,p__m01012,p__d31005,p__m01015,p__m01008,p__d31003,p__m01024,p__m01014,p__m01006,p__d31001,p__d26001,p__d26075,p__m01019,p__d11001,p__d28001,p__m01011,p__m01020,p__m01007,p__d22001,p__m01017,p__m01003,p__d26092,p__m01009,p__m01013,p__m01001,p__m01010,p__d31007,p__m01018,p__m01021,p__m01002,p__m01023,_idx,_model,_wave,성별,연령대,_error
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,3.0,4.0,,3.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,3.0,3.0,3.0,3.0,945,gemini,2024,여성,6,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,946,gemini,2024,여성,6,
2.0,2.0,1.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,3.0,3.0,3.0,3.0,947,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,4.0,2.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,948,gemini,2024,여성,6,
3.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,949,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,4.0,950,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,951,gemini,2024,여성,6,
2.0,2.0,1.0,2.0,4.0,3.0,2.0,,3.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,952,gemini,2024,여성,6,
2.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,953,gemini,2024,여성,6,
2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,954,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,3.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,2.0,3.0,955,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,2.0,3.0,956,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,4.0,957,gemini,2024,여성,6,
2.0,3.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,3.0,958,gemini,2024,여성,6,
4.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,959,gemini,2024,여성,6,
3.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,960,gemini,2024,여성,6,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,961,gemini,2024,여성,6,
2.0,3.0,1.0,2.0,3.0,3.0,2.0,,3.0,3.0,,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,3.0,3.0,962,gemini,2024,여성,6,
3.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,963,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,3.0,,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,964,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,965,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,3.0,4.0,966,gemini,2024,여성,6,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,967,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,,3.0,2.0,2.0,3.0,968,gemini,2024,여성,6,
4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,969,gemini,2024,여성,6,
2.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,970,gemini,2024,여성,6,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,971,gemini,2024,여성,6,
1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,972,gemini,2024,여성,6,
2.0,3.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,2.0,973,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,974,gemini,2024,여성,6,
3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,975,gemini,2024,여성,6,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,976,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,4.0,977,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,2.0,978,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,,4.0,3.0,2.0,4.0,979,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,980,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,3.0,981,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,982,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,4.0,983,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,984,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,3.0,2.0,4.0,985,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,4.0,986,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,2.0,3.0,987,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,4.0,988,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,989,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,990,gemini,2024,여성,7,
4.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,991,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,2.0,4.0,992,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,4.0,993,gemini,2024,여성,7,
2.0,3.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,994,gemini,2024,여성,7,
1.0,1.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,995,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,4.0,996,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,997,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,4.0,998,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,999,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,4.0,1000,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,4.0,1001,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,1002,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,1003,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,4.0,3.0,2.0,,1.0,3.0,,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,2.0,4.0,1004,gemini,2024,여성,7,
2.0,3.0,2.0,2.0,4.0,2.0,2.0,,2.0,3.0,,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,1005,gemini,2024,여성,7,
2.0,2.0,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,3.0,3.0,3.0,1006,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,4.0,3.0,2.0,,1.0,3.0,,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,,3.0,2.0,3.0,3.0,1007,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1008,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1009,gemini,2024,여성,7,
2.0,2.0,1.0,2.0,3.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,3.0,2.0,3.0,4.0,1010,gemini,2024,여성,7,
2.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,1011,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,3.0,2.0,,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,2.0,2.0,4.0,1012,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,1013,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,3.0,2.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,3.0,2.0,4.0,1014,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,4.0,1015,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,1016,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,4.0,,4.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,,4.0,3.0,3.0,4.0,1017,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,3.0,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,,3.0,2.0,2.0,3.0,1018,gemini,2024,여성,7,
2.0,3.0,2.0,2.0,4.0,3.0,2.0,,2.0,4.0,,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,,4.0,3.0,3.0,3.0,1019,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1020,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,4.0,3.0,2.0,4.0,1021,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1022,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1023,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,2.0,2.0,4.0,1024,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,1025,gemini,2024,여성,7,
1.0,1.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1026,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1027,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,1028,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,3.0,1029,gemini,2024,여성,7,
3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1030,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,4.0,3.0,2.0,,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,3.0,2.0,2.0,3.0,1031,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,2.0,3.0,1032,gemini,2024,여성,7,
2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,4.0,1033,gemini,2024,여성,7,
1.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,1034,gemini,2024,여성,7,
